Requirement_ID,Evidence_File,Evidence_Line,Evidence_Type,Evidence_Name,Evidence_Content,Match_Score
PERF_a1773ea6,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_751a3255,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_751a3255,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_751a3255,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_751a3255,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_751a3255,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_751a3255,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_751a3255,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_751a3255,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_751a3255,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_751a3255,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_985c6cd7,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_985c6cd7,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_985c6cd7,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_985c6cd7,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_985c6cd7,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_985c6cd7,Deadline-MPE\script.js,238,function,gameOver,function gameOver() { gameIsOver = true; clearInterval(gameLoopInterval); clearInterval(dayTimerInte...,0.250
PERF_985c6cd7,Deadline-MPE\script.js,238,function,gameOver,function gameOver() { gameIsOver = true; clearInterval(gameLoopInterval); clearInterval(dayTimerInte...,0.250
PERF_985c6cd7,Deadline-MPE\script.js,238,function,if,function gameOver() { gameIsOver = true; clearInterval(gameLoopInterval); clearInterval(dayTimerInte...,0.250
PERF_985c6cd7,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_985c6cd7,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_e899a6ae,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_e899a6ae,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_e899a6ae,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_e899a6ae,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_e899a6ae,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_e899a6ae,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_e899a6ae,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_e899a6ae,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_e899a6ae,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_e899a6ae,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_b777bafe,Deadline-MPE\script.js,231,function,completeItem,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.222
PERF_b777bafe,Deadline-MPE\script.js,231,function,completeItem,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.222
PERF_b777bafe,Deadline-MPE\script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.222
PERF_b777bafe,Deadline-MPE\script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.222
PERF_b777bafe,Deadline-MPE\script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.222
PERF_b777bafe,Deadline-MPE\script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.222
PERF_b777bafe,shared_workspace\06_MPE_script.js,231,function,completeItem,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.222
PERF_b777bafe,shared_workspace\06_MPE_script.js,231,function,completeItem,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.222
PERF_b777bafe,shared_workspace\06_MPE_script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.222
PERF_b777bafe,shared_workspace\06_MPE_script.js,231,function,if,function completeItem(itemId) { if (gameIsOver) return; const itemIndex = activeItems.findIndex(i =>...,0.222
PERF_c00bb095,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_c00bb095,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_c00bb095,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_c00bb095,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_c00bb095,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_c00bb095,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_c00bb095,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_c00bb095,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_c00bb095,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_c00bb095,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_37d7be78,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_37d7be78,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_37d7be78,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_37d7be78,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_37d7be78,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_37d7be78,Deadline-MPE\script.js,238,function,gameOver,function gameOver() { gameIsOver = true; clearInterval(gameLoopInterval); clearInterval(dayTimerInte...,0.250
PERF_37d7be78,Deadline-MPE\script.js,238,function,gameOver,function gameOver() { gameIsOver = true; clearInterval(gameLoopInterval); clearInterval(dayTimerInte...,0.250
PERF_37d7be78,Deadline-MPE\script.js,238,function,if,function gameOver() { gameIsOver = true; clearInterval(gameLoopInterval); clearInterval(dayTimerInte...,0.250
PERF_37d7be78,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_37d7be78,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_49df9405,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_49df9405,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_49df9405,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_49df9405,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_49df9405,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_49df9405,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_49df9405,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_49df9405,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_49df9405,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_49df9405,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_9a89bf01,Deadline-MPE\script.js,228,function,for,function updateActiveItems() { if (gameIsOver) return; const actualCurrentTime = new Date(); const a...,0.333
PERF_9a89bf01,shared_workspace\06_MPE_script.js,228,function,for,function updateActiveItems() { if (gameIsOver) return; const actualCurrentTime = new Date(); const a...,0.333
PERF_9a89bf01,shared_workspace\06_MPE_script.js,228,function,for,function updateActiveItems() { if (gameIsOver) return; const actualCurrentTime = new Date(); const a...,0.333
PERF_9a89bf01,Deadline-MPE\script.js,228,function,for,function updateActiveItems() { if (gameIsOver) return; const actualCurrentTime = new Date(); const a...,0.333
PERF_7032cae0,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_7032cae0,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_7032cae0,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_7032cae0,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_7032cae0,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_7032cae0,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_7032cae0,shared_workspace\06_MPE_script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_7032cae0,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_7032cae0,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_7032cae0,shared_workspace\06_MPE_script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_58a80ffe,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_58a80ffe,Deadline-MPE\script.js,236,function,renderDefinedRoutines,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
PERF_58a80ffe,Deadline-MPE\script.js,236,function,if,function renderDefinedRoutines() { if (!definedRoutinesListUL) return; definedRoutinesListUL.innerHT...,0.000
